timestamp,altitude,groundspeed,track,CAS,weight,fuelflow,TAS,vertical_rate
2011-07-23 16:29:25+00:00,10536.0,314.0,207.509765625,268.375,61107.9649902344,0.30138683336047223,312.0381615560194,-1200.0
2011-07-23 16:29:30+00:00,10458.0,311.0,207.509765625,266.0,61107.9649902344,0.20058856133355554,308.96971777262826,-840.0
2011-07-23 16:29:35+00:00,10392.0,308.0,207.421875,263.5,61089.821295166,0.20008456997341667,305.817391397546,-720.0
2011-07-23 16:29:40+00:00,10336.0,304.0,207.421875,260.125,61089.821295166,0.19907658725313887,301.71510256077727,-600.0
2011-07-23 16:29:45+00:00,10284.0,300.0,207.333984375,257.25,61089.821295166,0.20210053541394443,298.20447352004584,-600.0
2011-07-23 16:29:50+00:00,10234.0,297.0,207.333984375,254.375,61107.9649902344,0.20058856133355554,294.7055738270764,-600.0
2011-07-23 16:29:55+00:00,10184.0,293.0,207.333984375,251.375,61089.821295166,0.20058856133355554,291.0669692324112,-600.0
2011-07-23 16:30:00+00:00,10138.0,289.0,207.24609375,248.75,61089.821295166,0.2429238355848611,287.8760311005656,-600.0
2011-07-23 16:30:05+00:00,10084.0,287.0,207.24609375,246.75,61089.821295166,0.2731633171929167,285.3664010003147,-840.0
2011-07-23 16:30:10+00:00,9988.0,286.0,207.421875,246.25,61089.821295166,0.27064336039225,284.39177759080974,-1200.0
2011-07-23 16:30:15+00:00,9872.0,286.0,207.509765625,246.375,61080.7494476319,0.2686273949517222,284.0460628139602,-1440.0
2011-07-23 16:30:20+00:00,9746.0,286.0,207.509765625,246.5,61071.6776000977,0.25501962822808333,283.65910562956816,-1560.0
2011-07-23 16:30:25+00:00,9616.0,286.0,207.509765625,246.875,61089.821295166,0.2671154208713055,283.5395412245456,-1560.0
2011-07-23 16:30:30+00:00,9484.0,286.0,207.333984375,247.25,61071.6776000977,0.26157151590983335,283.41155882040925,-1560.0
2011-07-23 16:30:35+00:00,9356.0,286.0,207.333984375,247.875,61089.821295166,0.25552361958822223,283.5825227870551,-1560.0
2011-07-23 16:30:40+00:00,9224.0,286.0,207.333984375,247.75,61089.821295166,0.25552361958822223,282.89042027655364,-1560.0
2011-07-23 16:30:45+00:00,9096.0,286.0,207.421875,248.25,61089.821295166,0.25300366278755554,282.9201294492291,-1560.0
2011-07-23 16:30:50+00:00,8968.0,286.0,207.421875,248.5,61071.6776000977,0.2439318183051111,282.6684768256586,-1440.0
2011-07-23 16:30:55+00:00,8844.0,286.0,207.59765625,249.0,61089.821295166,0.1905087341308611,282.7141834891128,-1440.0
2011-07-23 16:31:00+00:00,8764.0,283.0,207.59765625,247.5,61071.6776000977,0.19554864773219444,280.7015841062251,-1200.0
2011-07-23 16:31:05+00:00,8684.0,281.0,207.59765625,246.375,61071.6776000977,0.19454066501194445,280.1901606045515,-1200.0
2011-07-23 16:31:10+00:00,8540.0,281.0,207.421875,248.625,61071.6776000977,0.19554864773219444,281.03594135552584,-1920.0
2011-07-23 16:31:15+00:00,8384.0,282.0,207.421875,250.375,61071.6776000977,0.2661074381510278,281.58641429347455,-1680.0
